1695,31.685054,81.412985
13000,4592803,1913280,549115,3809731,8148314,8149768,7363503,31.644770,78.002594
13010,4592926,1913273,549133,3809626,8148516,8149955,7363857,31.624628,78.023957
13020,4592531,1913246,549102,3809803,8148547,8149857,7364001,31.544060,78.004120
13030,4592659,1913217,549003,3809619,8148691,8149964,7364215,31.644770,78.039216
13040,4592528,1913126,549088,3809539,8148750,8149924,7363914,31.584344,78.007172
13050,4592213,1913120,549107,3809601,8148458,8150056,7363748,31.624628,78.011749
13060,4592260,1913073,549166,3809476,8148345,8149574,7363534,31.604486,77.985809
13070,4592084,1913135,549068,3809534,8148606,8149941,7363707,31.624628,78.011749
13080,4591919,1913093,549083,3809641,8148345,8149932,7363793,31.624628,77.999542
13090,4591905,1912993,549166,3809431,8148489,8149793,7364160,31.544060,78.004120
13100,4591871,1913014,549096,3809327,8148244,8149661,7364056,31.584344,77.958343
13110,4591624,1912863,549155,3809701,8148751,8150102,7364250,31.564202,77.956817
13120,4591667,1912985,549109,3809661,8148596,8149615,7363977,31.564202,77.981231
13130,4591644,1912677,549069,3809543,8148652,8149962,7364369,31.604486,77.912566
13140,4591588,1912671,549067,3809653,8148514,8149963,7364413,31.564202,77.920195
13150,4591195,1912803,549080,3809749,8148573,8150036,7364779,31.685054,77.933928
13160,4591324,1912623,549046,3809331,8148565,8149896,7363971,31.624628,77.950713
13170,4591152,1912515,549085,3809781,8148631,8150138,7364314,31.604486,77.936980
13180,4591098,1912398,549100,3809913,8148577,8149942,7364247,31.564202,77.895781
13190,4590664,1912409,549127,3809981,8148386,8149919,7363964,31.564202,77.895781
13200,4590655,1912361,549122,3809894,8148835,8149805,7364264,31.584344,77.909514
13210,4590627,1912224,549115,3809774,8148369,8149703,7364082,31.544060,77.894255
13220,4590423,1912152,549052,3809900,8148446,8149747,7364880,31.604486,77.900359
13230,4590466,1911956,549034,3809808,8148528,8149963,7364863,31.604486,77.888151
13240,4590328,1912204,549100,3809847,8148557,8149994,7364858,31.584344,77.885100
13250,4590183,1912276,549071,3809691,8148567,8149937,7364363,31.584344,77.897307
13260,4590248,1912061,549088,3809648,8148557,8149873,7364552,31.664912,77.894255
13270,4590178,1911834,549043,3809556,8148723,8149986,7364783,31.604486,77.888151
13280,4590014,1912014,549152,3809746,8148786,8150043,7364756,31.685054,77.885100
13290,4589776,1912048,549134,3809569,8148564,8149879,7364455,31.604486,77.851530
13300,4589617,1911911,549071,3809746,8148771,8150150,7364713,31.564202,77.859159
13310,4589621,1911888,549035,3809669,8148649,8150261,7364818,31.604486,77.827115
13320,4589531,1911913,549093,3809468,8148852,8150266,7365153,31.604486,77.851530
13330,4589408,1911814,549056,3809445,8148550,8149982,7364701,31.624628,77.840848
13340,4589434,1911705,549084,3809680,8148577,8150020,7364721,31.644770,77.868315
13350,4589316,1911746,549096,3809885,8148667,8149994,7364170,31.624628,77.828641
13360,4589144,1911694,549105,3809671,8148652,8150215,7364547,31.624628,77.853056
13370,4588940,1911602,549125,3809482,8148595,8150013,7364347,31.604486,77.827115
13380,4588804,1911416,549048,3809684,8148680,8149888,7364376,31.604486,77.875944
13390,4588718,1911577,549106,3809790,8148706,8149891,7364677,31.624628,77.877470
13400,4588805,1911394,549081,3809875,8148530,8149987,7364968,31.604486,77.839322
13410,4588655,1911225,549091,3809897,8148773,8149970,7364754,31.584344,77.836271
13420,4588288,1911175,549061,3809717,8148672,8149945,7365176,31.564202,77.846952
13430,4588458,1911317,549114,3809834,8148491,8149812,7364960,31.584344,77.860685
13440,4588269,1911324,549069,3809889,8148581,8150134,7365409,31.604486,77.827115
13450,4588166,1911334,549056,3809827,8148481,8150009,7365114,31.664912,77.808804
13460,4588064,1910845,549126,3809808,8148416,8149785,7364913,31.624628,77.840848
13470,4587804,1911020,549082,3809631,8148830,8150178,7365134,31.624628,77.828641
13480,4587789,1911068,549077,3809389,8148682,8150108,7364733,31.564202,77.834745
13490,4587895,1910830,549140,3809732,8148910,8150199,7365335,31.523919,77.793545
13500,4587659,1910963,549107,3809646,8148486,8150106,7364898,31.584344,77.799649
13510,4587335,1910735,549111,3809789,8148507,8149871,7364572,31.564202,77.798123
13520,4587173,1910613,549032,3809607,8148421,8149588,7364680,31.624628,77.792020
13530,4587365,1910629,549005,3809400,8148442,8149837,7364929,31.664912,77.857633
13540,4587245,1910472,549106,3809858,8148747,8149977,7364955,31.644770,77.843900
13550,4587176,1910397,548994,3809732,8148433,8149717,7364356,31.604486,77.802701
13560,4586783,1910396,549057,3809840,8148531,8149964,7364757,31.564202,77.822538
13570,4586595,1910256,549051,3809872,8148459,8149670,7364761,31.564202,77.798123
13580,4586672,1910259,549070,3809740,8148616,8149933,7364950,31.584344,77.811856
13590,4586598,1910312,549059,3809780,8148605,8150041,7364986,31.584344,77.799649
13600,4586224,1910285,549036,3809852,8148618,8149818,7364851,31.584344,77.799649
13610,4586361,1910304,549011,3809746,8148535,8150009,7364977,31.685054,77.824063
13620,4586306,1910246,549089,3809852,8148909,8150084,7365131,31.523919,77.805753
13630,4585993,1910162,549086,3809560,8148507,8149973,7364284,31.604486,77.851530
13640,4585972,1910051,549052,3809563,8148381,8149672,7364814,31.624628,77.804227
13650,4585936,1909966,549055,3809675,8148695,8149972,7365522,31.564202,77.822538
13660,4585738,1909897,549056,3809549,8148328,8149865,7365006,31.624628,77.840848
13670,4585583,1909871,549055,3809535,8148625,8150151,7364998,31.584344,77.787442
13680,4585447,1909765,549035,3809586,8148520,8149978,7365265,31.544060,77.808804
13690,4585337,1909534,549077,3809714,8148730,8150055,7365179,31.644770,77.843900
13700,4585216,1909470,549083,3809682,8148562,8149646,7364906,31.624628,77.804227
13710,4585175,1909275,548956,3809799,8148624,8150020,7365387,31.664912,77.821012
13720,4585299,1909200,549045,3809775,8148538,8149801,7365105,31.564202,77.822538
13730,4584946,1909067,548994,3809952,8148619,8150038,7365702,31.604486,77.814908
13740,4584830,1909152,549055,3809718,8148388,8149995,7365780,31.604486,77.827115
13750,4584562,1908988,549053,3810049,8148708,8149833,7366061,31.523919,77.830167
13760,4584604,1909036,549019,3810194,8148646,8149745,7365872,31.584344,77.799649
13770,4584564,1909045,549040,3809782,8148494,8149915,7365964,31.685054,77.811856
13780,4584452,1908913,548976,3810063,8148448,8149626,7365280,31.604486,77.814908
13790,4584230,1908841,549010,3809651,8148633,8149789,7365891,31.584344,77.811856
13800,4584357,1908746,549065,3809834,8148378,8149700,7365289,31.544060,77.833219
13810,4584108,1908762,549031,3809699,8148657,8150142,7365976,31.544060,77.808804
13820,4584105,1908783,549046,3809789,8148803,8150239,7365976,31.564202,77.810330
13830,4583910,1908654,549053,3809571,8148492,8149860,7365562,31.604486,77.814908
13840,4583829,1908540,548991,3809841,8148587,8149781,7365637,31.564202,77.798123
13850,4583781,1908384,549046,3809907,8148589,8149867,7365652,31.604486,77.766079
13860,4583545,1908322,549093,3809942,8148738,8149921,7365258,31.584344,77.824063
13870,4583451,1908332,548998,3809628,8148941,8149981,7365420,31.523919,77.805753
13880,4583389,1908211,548988,3809701,8148497,8149718,7365858,31.604486,77.802701
13890,4583170,1908221,549070,3809882,8148525,8149964,7366105,31.564202,77.834745
13900,4583286,1908160,549001,3809827,8148415,8149771,7366245,31.523919,77.793545
13910,4583127,1908052,548972,3809790,8148444,8149900,7365914,31.664912,77.821012
13920,4582966,1907859,549035,3809737,8148479,8149856,7365627,31.564202,77.822538
13930,4582862,1907866,549103,3809970,8148535,8149988,7365976,31.584344,77.763027
13940,4582612,1907831,548953,3809747,8148511,8149599,7365874,31.584344,77.811856
13950,4582478,1907693,548976,3809749,8148539,8149820,7366138,31.644770,77.795071
13960,4582469,1907702,548989,3809816,8148370,8149852,7366123,31.584344,77.824063
13970,4582370,1907653,548988,3809592,8148383,8149691,7365710,31.604486,77.802701
13980,4582191,1907598,549042,3809759,8148251,8149652,7365758,31.624628,77.792020
13990,4581887,1907474,548974,3809581,8149103,8150049,7365312,31.584344,77.787442
14000,4581831,1907395,548963,3809668,8148470,8149752,7365243,31.584344,77.811856
14010,4581774,1907315,549027,3809525,8148704,8149969,7365589,31.604486,77.802701
14020,4581675,1907493,548985,3809445,8148476,8149946,7365615,31.584344,77.824063
14030,4581647,1907277,549019,3809528,8148520,8149952,7365780,31.604486,77.778286
14040,4581616,1907469,549050,3809689,8148615,8149792,7365631,31.584344,77.799649
14050,4581454,1907207,548994,3809646,8148458,8149825,7366163,31.544060,77.784390
14060,4581363,1906867,549023,3809734,8148671,8150092,7366061,31.604486,77.790494
14070,4581364,1906855,548961,3809800,8148704,8149926,7365841,31.624628,77.792020
14080,4580981,1906801,549003,3809615,8148582,8150063,7365720,31.624628,77.779812
14090,4581200,1906662,549003,3809821,8148373,8149542,7366247,31.564202,77.798123
14100,4580756,1906766,548981,3809612,8148726,8149843,7366310,31.523919,77.769131
14110,4580723,1906647,548998,3809873,8148690,8150014,7366238,31.644770,77.819486
14120,4580669,1906775,549005,3809970,8148716,8150023,7365587,31.544060,77.759976
14130,4580416,1906350,548960,3809851,8148410,8149591,7366084,31.544060,77.772183
14140,4580291,1906439,548923,3810071,8148757,8149880,7366485,31.624628,77.816434
14150,4580134,1906488,549000,3809761,8148503,8149882,7366471,31.604486,77.814908
14160,4580056,1906371,549009,3809793,8148531,8149943,7366397,31.604486,77.802701
14170,4580005,1906388,549013,3810003,8148402,8149794,7365705,31.584344,77.787442
14180,4579909,1906345,549023,3809845,8148546,8149820,7366039,31.584344,77.787442
14190,4579963,1906305,549006,3809944,8148784,8150045,7366981,31.584344,77.787442
14200,4579767,1906120,549024,3809809,8148690,8150024,7366874,31.564202,77.785916
14210,4579461,1906141,549013,3809610,8148474,8149915,7366785,31.564202,77.761501
14220,4579409,1906246,548993,3809798,8148608,8149870,7366780,31.604486,77.729458
14230,4579239,1906273,548998,3809512,8148328,8149854,7366731,31.604486,77.778286
14240,4579100,1905911,549031,3809870,8148647,8149963,7366877,31.564202,77.773709
14250,4579014,1905824,548957,3809430,8148456,8150039,7367105,31.584344,77.738613
14260,4578867,1905704,548998,3809931,8148643,8149892,7366606,31.584344,77.775235
14270,4578759,1905723,548947,3809828,8148460,8149787,7367093,31.564202,77.724880
14280,4578750,1905511,548900,3809667,8148348,8149757,7367126,31.644770,77.758450
14290,4578466,1905389,548998,3809644,8148525,8149779,7367072,31.644770,77.758450
14300,4578367,1905367,548935,3809892,8148689,8150039,7367041,31.564202,77.749294
14310,4578496,1905408,548911,3809934,8148774,8149806,7367350,31.584344,77.726406
14320,4578258,1905421,548940,3809546,8148704,8149604,7366968,31.604486,77.729458
14330,4577986,1905265,548992,3809826,8148462,8149911,7367119,31.523919,77.732509
14340,4578180,1905255,548910,3809767,8148542,8149693,7367408,31.544060,77.723354
14350,4578020,1905093,548998,3809813,8148232,8149832,7367389,31.644770,77.721828
14360,4578070,1905349,548979,3809614,8148564,8149778,7366927,31.564202,77.663844
14370,4577790,1905142,548962,3809766,8148524,8149958,7367301,31.564202,77.700465
14380,4577593,1904886,548960,3809644,8148433,8149726,7367099,31.584344,77.701991
14390,4577447,1904803,548933,3809482,8148584,8149678,7367796,31.584344,77.738613
14400,4577307,1904754,548951,3809408,8148302,8149671,7367663,31.544060,77.735561
14410,4577224,1904628,548964,3809446,8148750,8150032,7367607,31.604486,77.705043
14420,4576991,1904619,548955,3809538,8148519,8150105,7367484,31.544060,77.711147
14430,4577101,1904427,548931,3809526,8148377,8149654,7367716,31.503777,77.682155
14440,4576792,1904499,548910,3809623,8148692,8149870,7367700,31.584344,77.689784
14450,4576526,1904212,548984,3809319,8148283,8150119,7367541,31.604486,77.692836
14460,4576438,1904273,548910,3809656,8148490,8149724,7367802,31.604486,77.705043
14470,4576346,1904329,548924,3809604,8148609,8149757,7367464,31.604486,77.717250
14480,4576481,1904297,548945,3809241,8148353,8149514,7367447,31.584344,77.714199
14490,4576265,1904343,548920,3809297,8148485,8149907,7367759,31.523919,77.683680
14500,4576087,1904374,548971,3809477,8148586,8149857,7368217,31.584344,77.714199
14510,4575994,1904289,548974,3809244,8148560,8149640,7367947,31.483635,77.691310
14520,4575980,1904184,548937,3809443,8148593,8150142,7368081,31.564202,77.749294
14530,4575849,1904152,548937,3809630,8148486,8149774,7367500,31.624628,77.730983
14540,4575693,1904080,548932,3809473,8148571,8149883,7367822,31.584344,77.750820
14550,4575535,1904067,548976,3809474,8148658,8149899,7368116,31.584344,77.763027
14560,4575499,1904008,548920,3809459,8148324,8149596,7367857,31.584344,77.726406
14570,4575385,1903872,548930,3809457,8148929,8150033,7368312,31.544060,77.711147
14580,4575313,1903820,548919,3809539,8148516,8149880,7368258,31.564202,77.724880
14590,4575145,1903876,548990,3809304,8148597,8149863,7367708,31.604486,77.741665
14600,4574997,1903655,548891,3809545,8148455,8149820,7367530,31.523919,77.708095
14610,4575095,1903858,548889,3809610,8148654,8149863,7367980,31.544060,77.711147
14620,4574636,1903469,548917,3809463,8148537,8149766,7368562,31.604486,77.766079
14630,4574556,1903540,548913,3809477,8148405,8149823,7368563,31.604486,77.741665
14640,4574390,1903387,548950,3809373,8148535,8149755,7368682,31.624628,77.743191
14650,4574257,1903389,548930,3809624,8148434,8149819,7368805,31.604486,77.729458
14660,4574353,1903327,548898,3809481,8148195,8149453,7368666,31.604486,77.729458
14670,4574201,1903371,548964,3809421,8148829,8150036,7369025,31.523919,77.720302
14680,4574042,1903327,548918,3809493,8148581,8150125,7369066,31.624628,77.743191
14690,4573805,1903444,548934,3809518,8148713,8149940,7369352,31.644770,77.734035
14700,4573719,1903283,548952,3809488,8148518,8149636,7368816,31.624628,77.730983
14710,4573677,1903276,548929,3809387,8148892,8150115,7368881,31.584344,77.738613
14720,4573368,1903260,548924,3809564,8148557,8149902,7368886,31.584344,77.750820
14730,4573468,1903210,548956,3809624,8148419,8149820,7368430,31.604486,77.705043
14740,4573186,1903072,548931,3809423,8148685,8149938,7368354,31.564202,77.724880
14750,4573171,1902902,548934,3809363,8148662,8150042,7368771,31.584344,77.738613
14760,4572995,1902700,548929,3809440,8148353,8149818,7368560,31.564202,77.737087
14770,4572990,1902618,548901,3809493,8148418,8149802,7368554,31.584344,77.689784
14780,4572675,1902592,548906,3809290,8148427,8149752,7369105,31.624628,77.730983
14790,4572657,1902687,548889,3809478,8148635,8149951,7369578,31.604486,77.753872
14800,4572688,1902622,548900,3809657,8148513,8149668,7369145,31.604486,77.717250
14810,4572771,1902352,548892,3809549,8148808,8150157,7369483,31.564202,77.712673
14820,4572308,1902334,548887,3809223,8148355,8149646,7369350,31.584344,77.714199
14830,4572216,1902354,548902,3809407,8148567,8149910,7369289,31.604486,77.705043
14840,4571910,1902365,548914,3809452,8148582,8149990,7369482,31.644770,77.697414
14850,4572043,1902449,548948,3809453,8148643,8149927,7369441,31.624628,77.718776
14860,4571952,1902410,548888,3809223,8148510,8149833,7369175,31.503777,77.682155
14870,4571711,1902196,548869,3809130,8148371,8149623,7368489,31.624628,77.694362
14880,4571765,1902119,548916,3809440,8148437,8149613,7368818,31.503777,77.682155
14890,4571607,1902075,548890,3809305,8148559,8149819,7369200,31.604486,77.705043
14900,4571243,1902126,548926,3809468,8148566,8149749,7369394,31.584344,77.714199
14910,4571142,1901903,548918,3809139,8148183,8149636,7369878,31.523919,77.720302
14920,4571112,1901790,548863,3809237,8148525,8149928,7370041,31.564202,77.688258
14930,4570871,1901756,548924,3808955,8148333,8149670,7369649,31.624628,77.706569
14940,4570989,1901761,548839,3809241,8148426,8149781,7369767,31.584344,77.714199
14950,4570890,1901624,548863,3809348,8148567,8149826,7369813,31.604486,77.717250
14960,4570717,1901676,548909,3809438,8148781,8150007,7369380,31.544060,77.711147
14970,4570681,1901360,548871,3809228,8148611,8149885,7368416,31.644770,77.709621
14980,4570540,1901397,548925,3809499,8148417,8149709,7368579,31.564202,77.676051
14990,4570323,1901359,548877,3809135,8148657,8149867,7369577,31.624628,77.669947
15000,4570197,1901465,548902,3809010,8148607,8149826,7369497,31.604486,77.668421
15010,4569977,1901237,548887,3809319,8148452,8149870,7369765,31.523919,77.683680
15020,4569841,1900911,548907,3809256,8148588,8149809,7369834,31.564202,77.688258
15030,4569730,1901047,548851,3809490,8148534,8150000,7369961,31.604486,77.607385
15040,4569729,1900965,548907,3809347,8148447,8149825,7369725,31.584344,77.653162
15050,4569342,1901003,548873,3809338,8148451,8149642,7369421,31.564202,77.663844
15060,4569241,1900842,548852,3809187,8148253,8149981,7369856,31.624628,77.621118
15070,4569003,1900811,548876,3809410,8148797,8149997,7370111,31.584344,77.640955
15080,4569097,1900812,548858,3809440,8148353,8149609,7369861,31.584344,77.640955
15090,4568927,1900841,548862,3809557,8148732,8149879,7370427,31.644770,77.636378
15100,4568843,1900739,548860,3809366,8148411,8149848,7369590,31.584344,77.616541
15110,4568783,1900616,548851,3809529,8148463,8149883,7370285,31.584344,77.616541
15120,4568595,1900666,548864,3809478,8148681,8149917,7370769,31.584344,77.665370
15130,4568405,1900407,548824,3809499,8148588,8149997,7370069,31.564202,77.615015
15140,4568044,1900242,548832,3809623,8148507,8149787,7370061,31.584344,77.616541
15150,4568284,1900175,548880,3809395,8148698,8150188,7370416,31.564202,77.639429
15160,4567958,1900149,548851,3809055,8148282,8149643,7370005,31.584344,77.604334
15170,4567866,1900217,548895,3809233,8148542,8149885,7370208,31.584344,77.604334
15180,4567754,1900069,548856,3809283,8148535,8149867,7370033,31.604486,77.595178
15190,4567580,1900129,548876,3809548,8148786,8150111,7370380,31.584344,77.555505
15200,4567426,1900113,548868,3809619,8148522,8149820,7370425,31.584344,77.506676
15210,4567325,1899910,548844,3809326,8148719,8149907,7370606,31.584344,77.518883
15220,4567186,1900011,548831,3809337,8148428,8149807,7369964,31.503777,77.474632
15230,4566806,1900193,548872,3809322,8148672,8149851,7370838,31.544060,77.418173
15240,4566828,1899976,548866,3809265,8148664,8149941,7371099,31.564202,77.407492
15250,4566655,1899857,548860,3809175,8148467,8149917,7371076,31.544060,77.405966
15260,4566551,1899868,548838,3809378,8148521,8149794,7371609,31.544060,77.393759
15270,4566427,1899730,548801,3809077,8148758,8150284,7371340,31.564202,77.346456
15280,4566144,1899565,548791,3808950,8148306,8149606,7370695,31.544060,77.357137
15290,4566164,1899663,548884,3809427,8148601,8149914,7371152,31.544060,77.320516
15300,4565968,1899491,548866,3809365,8148754,8150070,7371487,31.564202,77.322042
15310,4566019,1899500,548838,3809147,8148637,8150029,7371117,31.544060,77.247272
15320,4565811,1899281,548852,3809014,8148672,8149813,7370680,31.544060,77.259480
15330,4565337,1899199,548819,3808992,8148474,8150070,7370650,31.503777,77.242695
15340,4565507,1899306,548853,3809079,8148577,8150041,7370941,31.644770,77.245747
15350,4564996,1899146,548824,3809243,8148353,8149767,7371318,31.544060,77.186236
15360,4564852,1899213,548836,3808901,8148570,8149732,7371449,31.544060,77.137407
15370,4564891,1899017,548893,3809193,8148554,8150049,7371131,31.544060,77.161822
15380,4564740,1898718,548857,3809231,8148418,8149746,7371332,31.564202,77.138933
15390,4564631,1898771,548796,3809331,8148701,8149853,7371804,31.544060,77.125200
15400,4564339,1898688,548820,3809056,8148369,8149787,7371060,31.544060,77.112993
15410,4564511,1898726,548835,3809254,8148585,8149917,7371638,31.523919,77.048905
15420,4564266,1898722,548877,3809353,8148679,8149868,7371079,31.564202,77.029068
15430,4564038,1898643,548826,3809104,8148581,8149883,7371593,31.503777,77.022965
15440,4563860,1898649,548843,3809342,8148746,8149884,7371749,31.624628,76.998550
15450,4563726,1898634,548878,3809425,8148830,8150019,7371961,31.523919,76.963455
15460,4563644,1898362,548702,3808886,8148514,8149739,7371380,31.523919,76.975662
15470,4563398,1898184,548854,3809113,8148661,8149908,7371382,31.604486,76.935988
15480,4563331,1898110,548761,3808837,8148508,8149542,7371306,31.604486,76.948196
15490,4563016,1898268,548815,3809387,8148588,8149966,7371695,31.544060,76.917678
15500,4562789,1898013,548817,3809060,8148443,8149804,7371723,31.564202,76.882582
15510,4562771,1898168,548800,3809022,8148435,8149781,7371809,31.564202,76.858167
15520,4562538,1898050,548785,3808874,8148347,8149738,7371763,31.503777,76.852064
15530,4562401,1897911,548812,3808868,8148374,8149674,7371769,31.483635,76.849012
15540,4562019,1897912,548802,3808784,8148820,8150050,7372297,31.624628,76.852064
15550,4562098,1897911,548774,3808928,8148191,8149828,7372344,31.523919,76.804761
15560,4561633,1897830,548799,3808696,8148236,8149584,7372028,31.584344,76.810864
15570,4561633,1897676,548796,3808871,8148451,8149707,7372412,31.624628,76.827649
15580,4561709,1897769,548840,3808992,8148618,8149791,7372149,31.564202,76.772717
15590,4561382,1897701,548813,3808883,8148769,8149914,7372577,31.584344,76.762036
15600,4561192,1897604,548784,3809028,8148282,8149732,7372159,31.604486,76.789502
15610,4560894,1897334,548850,3808715,8148561,8149919,7372079,31.523919,76.768139
15620,4561043,1897495,548841,3808811,8148462,8149833,7372105,31.664912,76.758984
15630,4560752,1897290,548770,3808860,8148590,8149873,7372039,31.584344,76.762036
15640,4560580,1897243,548781,3808823,8148485,8149649,7371821,31.564202,76.748302
15650,4560450,1897035,548858,3808802,8148635,8149969,7371636,31.564202,76.760510
15660,4560125,1897028,548770,3808704,8148461,8149673,7372140,31.523919,76.719310
15670,4559998,1896997,548767,3808688,8148571,8150012,7372919,31.544060,76.734569
15680,4559814,1897025,548793,3808627,8148529,8149791,7372466,31.584344,76.700999
15690,4559672,1897136,548818,3808547,8148405,8149642,7372610,31.544060,76.722362
15700,4559525,1897003,548755,3808726,8148521,8149713,7372814,31.624628,76.729992
15710,4559380,1896794,548782,3808983,8148542,8149903,7373313,31.584344,76.749828
15720,4559175,1896845,548730,3808730,8148737,8150095,7372804,31.604486,76.752880
15730,4558951,1896524,548795,3808583,8148356,8149857,7372601,31.523919,76.731518
15740,4558912,1896601,548731,3808458,8148343,8149629,7371843,31.523919,76.694896
15750,4558596,1896469,548768,3808603,8148484,8149854,7372461,31.503777,76.717784
15760,4558603,1896384,548753,3808708,8148135,8149677,7372388,31.584344,76.737621
15770,4558299,1896287,548747,3808509,8148575,8149921,7372549,31.624628,76.729992
15780,4558026,1896401,548770,3808435,8148504,8149798,7372273,31.523919,76.743725
15790,4558080,1896232,548760,3808732,8148691,8150057,7372901,31.584344,76.737621
15800,4557404,1896186,548784,3808533,8148283,8149761,7372772,31.624628,76.754406
15810,4557552,1896044,548813,3808699,8148487,8149960,7372829,31.584344,76.725414
15820,4557251,1896034,548720,3808508,8148839,8150076,7372792,31.544060,76.758984
15830,4557170,1895896,548771,3808784,8148539,8149977,7372447,31.604486,76.704051
15840,4556811,1895922,548805,3808791,8148279,8149792,7372536,31.544060,76.734569
15850,4556782,1895752,548785,3808633,8148344,8149698,7372529,31.604486,76.740673
15860,4556667,1895800,548786,3808688,8148579,8149855,7372337,31.544060,76.722362
15870,4556307,1895636,548756,3808567,8148473,8149822,7372903,31.604486,76.728466
15880,4556195,1895747,548811,3808418,8148463,8149997,7372828,31.604486,76.716258
15890,4556086,1895726,548716,3808701,8148577,8149888,7372825,31.584344,76.700999
15900,4556001,1895455,548746,3808469,8148294,8149808,7373262,31.544060,76.734569
15910,4555746,1895248,548752,3808640,8148356,8149767,7373385,31.624628,76.742199
15920,4555522,1895221,548718,3808531,8148419,8149924,7373684,31.564202,76.736095
15930,4555401,1895106,548728,3808424,8148498,8149750,7373575,31.584344,76.749828
15940,4555158,1895123,548733,3808515,8148556,8149751,7373359,31.544060,76.710155
15950,4554805,1894903,548725,3808193,8148568,8149765,7373166,31.624628,76.742199
15960,4554739,1894978,548707,3808488,8148542,8149957,7373259,31.544060,76.697948
15970,4554515,1894752,548744,3808365,8148476,8149814,7373133,31.544060,76.746777
15980,4554269,1894736,548727,3808562,8148625,8149736,7372956,31.564202,76.711681
15990,4554215,1894609,548751,3808109,8148559,8149768,7373084,31.624628,76.693370
16000,4553895,1894708,548671,3808046,8148543,8149605,7372616,31.523919,76.694896
16010,4553845,1894408,548736,3808361,8148555,8149773,7373054,31.644770,76.708629
16020,4553558,1894300,548720,3808224,8148404,8149878,7373034,31.523919,76.682689
16030,4553495,1894126,548715,3808404,8148496,8149609,7372736,31.564202,76.687266
16040,4553417,1894146,548689,3808429,8148754,8150234,7373476,31.604486,76.655222
16050,4553057,1894094,548738,3808405,8148514,8149762,7373651,31.503777,76.681163
16060,4552904,1894029,548738,3808452,8148423,8149814,7373850,31.604486,76.667430
16070,4552784,1893878,548760,3808251,8148736,8149796,7373922,31.503777,76.644541
16080,4552520,1893693,548758,3808530,8148595,8149660,7374168,31.523919,76.646067
16090,4552287,1893532,548657,3808266,8148773,8149922,7373650,31.604486,76.655222
16100,4552311,1893625,548741,3808320,8148589,8149722,7373738,31.584344,76.639963
16110,4552048,1893419,548735,3808451,8148702,8149754,7374091,31.584344,76.664378
16120,4551942,1893501,548729,3808013,8148719,8149946,7374314,31.544060,76.624704
16130,4551602,1893303,548757,3808079,8148627,8150188,7374573,31.544060,76.624704
16140,4551177,1893236,548672,3808041,8148575,8149971,7374346,31.523919,76.597238
16150,4551014,1893103,548648,3808254,8148466,8150050,7374702,31.503777,76.595712
16160,4551078,1893147,548677,3808038,8148646,8149933,7373955,31.523919,76.621653
16170,4550767,1893234,548657,3808163,8148768,8149922,7373582,31.523919,76.585031
16180,4550585,1893193,548732,3808188,8148625,8149896,7374195,31.564202,76.589609
16190,4550465,1893025,548712,3807987,8148655,8149930,7374282,31.584344,76.578927
16200,4550436,1892945,548751,3808076,8148790,8150136,7374135,31.604486,76.618601
16210,4550186,1893078,548704,3808204,8148777,8149907,7374572,31.523919,76.585031
16220,4549888,1892905,548675,3808399,8148821,8149901,7374510,31.544060,76.514839
16230,4549629,1892776,548653,3807801,8148677,8150166,7374762,31.523919,76.536202
16240,4549791,1892752,548733,3807899,8148561,8149788,7374533,31.604486,76.520943
16250,4549274,1892749,548697,3807663,8148772,8149990,7374644,31.503777,76.485847
16260,4548903,1892455,548712,3807674,8148481,8149772,7374244,31.604486,76.520943
16270,4548981,1892415,548689,3807507,8148885,8150054,7374336,31.544060,76.478218
16280,4548652,1892375,548661,3807780,8148623,8150073,7374274,31.584344,76.456855
16290,4548631,1892381,548711,3808006,8148880,8150322,7374736,31.544060,76.478218
16300,4548274,1892397,548719,3807783,8148497,8149831,7374339,31.584344,76.456855
16310,4548245,1892193,548713,3807756,8148624,8149848,7374800,31.544060,76.429389
16320,4548015,1892217,548688,3807751,8148601,8149945,7375049,31.604486,76.423285
16330,4547773,1892096,548650,3807778,8148630,8150033,7374860,31.544060,76.417182
16340,4547586,1892230,548670,3807768,8148644,8150012,7374890,31.564202,76.418708
16350,4547604,1891991,548624,3807772,8148700,8149979,7374443,31.544060,76.404974
16360,4547052,1891851,548637,3807743,8148516,8149689,7374729,31.584344,76.408026
16370,4547158,1891978,548673,3807481,8148725,8149899,7374294,31.584344,76.395819
16380,4546818,1891714,548626,3807821,8148422,8149863,7374168,31.564202,76.369879
16390,4546703,1891675,548662,3807665,8148454,8149939,7374102,31.564202,76.345464
16400,4546571,1891606,548682,3807760,8148633,8149824,7375044,31.624628,76.363775
16410,4546163,1891660,548695,3807512,8148508,8149680,7374915,31.564202,76.321050
16420,4545844,1891632,548694,3807607,8148291,8149582,7374992,31.483635,76.311894
16430,4546052,1891521,548680,3807504,8148772,8150008,7375185,31.624628,76.302739
16440,4545709,1891343,548599,3807688,8148630,8149936,7375192,31.544060,76.282902
16450,4545529,1891268,548662,3807351,8148642,8149864,7375193,31.564202,76.308843
16460,4545365,1891154,548651,3807757,8148284,8149771,7374927,31.564202,76.296635
16470,4545034,1891031,548713,3807505,8148753,8150025,7375036,31.523919,76.255436
16480,4544950,1891167,548646,3807761,8148462,8149798,7375009,31.564202,76.272221
